,customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Male,InternetService_Fiber optic,InternetService_No
2164,5453-YBTWV,70,1,Two year,1,Credit card (automatic),101.1,6994.8,0,Male,0,1,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,0,1,1,0,0,1,1,0
2165,5039-LZRQT,13,1,One year,0,Mailed check,20.2,273.25,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,0,0,1
2166,2931-VUVJN,59,1,One year,1,Electronic check,94.05,5483.9,0,Female,1,1,0,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,1,0,0,1,0,0,1,0
2167,9061-TIHDA,13,1,Month-to-month,1,Electronic check,95.25,1233.65,1,Male,1,1,0,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,1,0,1,1,0
2168,8699-ASUFO,7,1,Month-to-month,1,Mailed check,74.4,527.9,1,Male,1,1,0,Yes,Fiber optic,No,No,No,No,No,No,0,0,0,0,1,1,1,0
2169,6418-PIQSP,62,1,Two year,0,Mailed check,81.0,4985.9,0,Female,0,1,0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0,1,0,0,1,0,0,0
2170,8220-OCUFY,21,1,One year,1,Electronic check,60.25,1258.35,0,Female,0,0,0,No,DSL,Yes,No,Yes,Yes,No,No,1,0,0,1,0,0,0,0
2171,3995-WFCSM,2,1,Month-to-month,0,Electronic check,60.85,111.4,0,Female,0,0,0,No,DSL,No,No,Yes,No,No,Yes,0,0,0,1,0,0,0,0
2172,1895-QTKDO,1,1,Month-to-month,0,Credit card (automatic),43.95,43.95,0,Female,0,0,0,No,DSL,No,No,No,No,No,No,0,0,1,0,0,0,0,0
2173,2038-OEQZH,4,1,Month-to-month,0,Electronic check,86.05,308.1,0,Male,0,0,0,No,Fiber optic,No,No,Yes,No,No,Yes,0,0,0,1,0,1,1,0
2174,1178-PZGAB,19,1,One year,0,Credit card (automatic),20.25,383.65,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,1,0,0,0,0,1
2175,7927-AUXBZ,30,1,Month-to-month,0,Electronic check,85.15,2555.9,1,Female,0,0,0,No,Fiber optic,No,No,No,Yes,Yes,No,0,0,0,1,0,0,1,0
2176,2626-VEEWG,67,1,Two year,1,Credit card (automatic),19.4,1284.2,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,1,0,1
2177,2878-RMWXY,72,1,Two year,1,Credit card (automatic),102.65,7550.3,0,Male,1,1,0,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,0,1,1,0,0,1,1,0
2178,1657-DYMBM,53,1,Two year,0,Credit card (automatic),19.9,1110.05,0,Male,0,1,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,1,0,1
2179,7311-MQJCH,5,1,One year,0,Electronic check,19.55,99.6,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,1,0,0,0,1
2180,7375-WMVMT,71,1,Two year,1,Credit card (automatic),95.5,6707.15,0,Male,1,1,0,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,0,1,1,0,0,1,1,0
2181,1136-XGEQU,50,1,One year,1,Credit card (automatic),84.15,4164.4,0,Female,0,1,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,1,0,1,0,0,0,0,0
2182,2530-FMFXO,56,1,Two year,1,Electronic check,103.2,5873.75,0,Male,0,1,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,1,0,1,0,1,1,0
2183,6844-DZKRF,2,1,Month-to-month,1,Credit card (automatic),50.2,109.25,0,Male,0,0,0,No,DSL,No,No,No,Yes,No,No,0,0,1,0,0,1,0,0
2184,4695-WJZUE,2,1,Month-to-month,1,Electronic check,88.55,179.25,1,Female,1,0,0,Yes,Fiber optic,No,No,Yes,No,No,Yes,0,0,0,1,0,0,1,0
2185,7619-ODSGN,24,1,Month-to-month,0,Electronic check,54.75,1338.15,1,Male,0,1,1,Yes,DSL,Yes,No,No,No,No,No,0,0,0,1,0,1,0,0
2186,5970-GHJAW,46,1,Two year,0,Credit card (automatic),19.95,862.4,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,1,0,1
2187,8879-XUAHX,71,1,Two year,1,Electronic check,116.25,8564.75,0,Male,0,1,0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0,1,0,1,0,1,1,0
2188,3689-MOZGR,29,0,Month-to-month,1,Electronic check,31.2,926.2,0,Female,0,0,0,No phone service,DSL,No,No,No,Yes,No,No,0,0,0,1,0,0,0,0
2189,4195-PNGZS,69,1,Two year,0,Bank transfer (automatic),24.45,1718.2,0,Male,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,0,1,0,1
2190,5003-XZWWO,71,1,Two year,0,Credit card (automatic),84.2,5956.85,0,Male,0,1,0,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,0,1,1,0,0,1,0,0
2191,3988-RQIXO,1,1,Month-to-month,1,Electronic check,91.3,91.3,1,Female,1,0,0,No,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,1,0,0,1,0
2192,7622-FWGEW,56,1,Two year,1,Bank transfer (automatic),85.65,4824.45,0,Male,1,1,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,1,0,0,0,1,0,0
2193,6922-NCEDI,56,1,One year,1,Mailed check,21.2,1238.65,0,Male,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,1,0,1
2194,2514-GINMM,1,1,Month-to-month,1,Electronic check,79.5,79.5,1,Male,0,0,0,No,Fiber optic,No,No,No,No,Yes,No,0,0,0,1,0,1,1,0
2195,9891-NQDBD,28,1,One year,0,Mailed check,25.55,672.2,0,Female,0,1,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,0,0,1
2196,6131-IUNXN,19,1,Month-to-month,0,Mailed check,20.2,382.2,0,Female,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,1,0,0,1
2197,8548-AWOFC,66,1,Month-to-month,0,Electronic check,63.85,4264.6,0,Male,0,1,0,Yes,DSL,No,No,No,Yes,No,Yes,0,0,0,1,0,1,0,0
2198,9798-DRYDS,17,1,One year,1,Mailed check,61.95,1070.7,0,Female,0,1,1,Yes,DSL,No,No,Yes,Yes,No,No,1,0,0,0,1,0,0,0
2199,8532-UEFWH,52,1,Two year,0,Mailed check,25.75,1345.85,0,Male,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,1,0,1
2200,6296-DDOOR,19,1,One year,0,Electronic check,58.2,1045.25,0,Female,0,0,0,No,DSL,No,Yes,No,No,Yes,No,1,0,0,1,0,0,0,0
2201,7951-VRDVK,36,1,One year,0,Bank transfer (automatic),85.85,3003.55,0,Female,0,0,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1,0,0,0,0,0,0,0
2202,5931-FLJJF,7,1,Month-to-month,1,Mailed check,70.1,467.55,1,Male,1,1,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,0,1,1,1,0
2203,4815-YOSUK,72,1,One year,1,Credit card (automatic),104.9,7537.5,0,Male,0,1,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,1,0,1,0,0,1,1,0
2204,2659-VXMWZ,67,1,One year,1,Electronic check,111.3,7482.1,1,Male,0,1,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,0,0,1,0,1,1,0
2205,0380-NEAVX,34,1,One year,1,Electronic check,99.85,3343.15,0,Male,1,0,0,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,0,0,1,0,1,1,0
2206,3207-OYBWH,57,1,Month-to-month,1,Bank transfer (automatic),95.25,5427.05,1,Male,1,1,0,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,0,0,0,0,0,1,1,0
2207,4285-GYRQC,7,1,Month-to-month,1,Electronic check,86.25,587.1,1,Female,0,1,0,No,Fiber optic,No,No,Yes,No,Yes,No,0,0,0,1,0,0,1,0
2208,7216-EWTRS,1,1,Month-to-month,1,Electronic check,100.8,100.8,1,Female,1,1,0,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,0,0,1,0,0,1,0
2209,4365-MSDYN,8,1,Month-to-month,1,Bank transfer (automatic),19.55,161.15,0,Male,0,1,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0,0,0,0,1,0,1
2210,7036-TYDEC,69,1,Two year,0,Electronic check,104.0,7028.5,0,Female,0,0,0,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,1,0,1,0,0,1,0
2211,5802-ADBRC,50,1,One year,1,Mailed check,104.4,5232.9,0,Female,0,1,0,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1,0,0,0,1,0,1,0
2212,8076-FEZKJ,10,1,One year,0,Mailed check,19.5,225.85,0,Male,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,1,1,0,1
2213,5197-YPYBZ,12,1,Two year,0,Credit card (automatic),25.25,274.7,0,Female,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,0,0,1
2214,8337-MSSXB,14,1,Month-to-month,1,Electronic check,86.3,1180.95,1,Female,0,0,0,No,Fiber optic,No,Yes,No,No,No,Yes,0,0,0,1,0,0,1,0
2215,4312-GVYNH,70,0,Two year,1,Bank transfer (automatic),49.85,3370.2,0,Female,0,1,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,0,1,0,0,0,0,0,0
2216,8495-LJDFO,64,1,Month-to-month,1,Bank transfer (automatic),108.95,7111.3,0,Female,1,0,0,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0,0,0,0,0,0,1,0
2217,0839-JTCUD,66,1,Two year,0,Credit card (automatic),89.9,5958.85,0,Female,0,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,0,0,0,0,0
2218,5494-WOZRZ,71,1,Two year,1,Credit card (automatic),82.0,5999.85,0,Female,0,1,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0,1,1,0,0,0,0,0
2219,1302-UHBDD,20,1,Month-to-month,0,Electronic check,89.95,1648.45,0,Male,1,0,0,No,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,1,0,1,1,0
2220,2234-EOFPT,72,1,Two year,1,Bank transfer (automatic),79.35,5753.25,0,Male,0,1,0,No,DSL,Yes,Yes,No,Yes,Yes,Yes,0,1,0,0,0,1,0,0
2221,8619-IJNDK,71,1,Two year,0,Credit card (automatic),64.05,4492.9,0,Female,0,1,1,No,DSL,Yes,Yes,Yes,Yes,No,No,0,1,1,0,0,0,0,0
2222,8378-LKJAF,38,1,Month-to-month,1,Credit card (automatic),101.15,3956.7,0,Male,0,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,0,1,0,0,1,1,0
2223,8182-BJDSI,28,1,Month-to-month,1,Electronic check,89.95,2625.55,1,Female,0,0,0,Yes,Fiber optic,No,Yes,No,No,No,Yes,0,0,0,1,0,0,1,0
2224,2528-HFYZX,17,1,Month-to-month,1,Electronic check,76.45,1233.4,1,Male,1,1,0,No,Fiber optic,No,Yes,No,No,No,No,0,0,0,1,0,1,1,0
2225,1153-GNOLC,33,0,One year,1,Electronic check,39.1,1309,0,Male,0,0,0,No phone service,DSL,No,Yes,No,No,Yes,No,1,0,0,1,0,1,0,0
2226,3298-QEICA,23,0,Two year,0,Mailed check,34.6,813.45,0,Female,0,1,1,No phone service,DSL,Yes,No,No,Yes,No,No,0,1,0,0,1,0,0,0
2227,0788-DXBFY,58,1,One year,1,Electronic check,19.55,1108.8,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,1,0,1,0,1
2228,3597-YASZG,70,1,Two year,1,Bank transfer (automatic),104.45,7349.35,0,Female,1,1,0,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0,1,0,0,0,0,1,0
2229,3496-LFSZU,4,1,Month-to-month,0,Electronic check,70.5,294.2,0,Male,0,1,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,1,1,0
2230,5242-UOWHD,45,1,Two year,0,Mailed check,20.35,929.2,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,1,0,1
2231,2482-CZGBB,10,1,Month-to-month,1,Electronic check,70.0,740,1,Male,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,1,1,0
2232,6479-SZPLM,36,1,Two year,0,Credit card (automatic),19.45,754.5,0,Male,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,1,0,1
2233,8097-VBQTZ,54,1,Month-to-month,1,Mailed check,69.9,3883.3,0,Male,0,0,0,No,DSL,Yes,Yes,No,Yes,Yes,No,0,0,0,0,1,1,0,0
2234,4500-HKANN,23,1,Two year,0,Mailed check,59.7,1414.2,0,Male,0,1,1,Yes,DSL,No,Yes,No,Yes,No,No,0,1,0,0,1,1,0,0
2235,9917-KWRBE,41,1,One year,1,Credit card (automatic),78.35,3211.2,0,Female,0,1,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No,1,0,1,0,0,0,0,0
2236,3420-ZDBMA,5,1,Month-to-month,1,Mailed check,71.45,371.6,0,Male,1,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,0,1,1,1,0
2237,2212-LYASK,27,0,One year,1,Credit card (automatic),45.85,1246.4,0,Male,0,1,1,No phone service,DSL,No,Yes,Yes,No,No,Yes,1,0,1,0,0,1,0,0
2238,1393-IMKZG,1,1,Month-to-month,1,Electronic check,95.85,95.85,0,Female,0,0,0,No,Fiber optic,No,No,No,Yes,Yes,Yes,0,0,0,1,0,0,1,0
2239,8069-RHUXK,67,0,Two year,0,Credit card (automatic),35.7,2545.7,0,Female,0,1,1,No phone service,DSL,Yes,No,No,Yes,No,No,0,1,1,0,0,0,0,0
2240,3398-GCPMU,72,1,Two year,1,Credit card (automatic),89.55,6448.85,0,Female,1,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,0,0,0,0,0
2241,2908-WGAXL,56,1,Two year,1,Credit card (automatic),24.95,1468.9,0,Female,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,0,0,1
2242,3378-AJRAO,44,1,One year,0,Electronic check,24.85,1013.6,0,Male,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,1,0,1,0,1
2243,1013-QCWAM,66,1,Month-to-month,1,Electronic check,100.8,6690.75,0,Female,1,1,0,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,0,0,1,0,0,1,0
2244,0866-QLSIR,34,1,One year,1,Mailed check,64.4,2088.75,1,Female,0,0,0,Yes,DSL,Yes,Yes,No,Yes,No,No,1,0,0,0,1,0,0,0
2245,6050-FFXES,69,1,Two year,0,Bank transfer (automatic),105.35,7240.65,0,Female,0,1,0,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,1,0,0,0,0,1,0
2246,7181-BQYBV,1,1,Month-to-month,1,Electronic check,102.45,102.45,1,Female,0,1,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,0,0,0,1,0,0,1,0
2247,0362-RAOQO,40,1,Two year,0,Credit card (automatic),19.65,830.25,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,0,0,1
2248,9554-DFKIC,30,1,Month-to-month,1,Bank transfer (automatic),54.45,1588.7,0,Male,0,1,1,Yes,DSL,Yes,No,No,No,No,No,0,0,0,0,0,1,0,0
2249,5527-ACHSO,11,1,Month-to-month,0,Mailed check,70.5,829.3,0,Female,0,0,0,No,DSL,No,No,No,Yes,Yes,Yes,0,0,0,0,1,0,0,0
2250,0829-DDVLK,15,1,One year,0,Credit card (automatic),20.1,302.45,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,1,0,0,0,0,1
2251,1399-UBQIU,11,1,Month-to-month,1,Electronic check,69.35,712.25,0,Male,0,0,0,No,DSL,No,No,Yes,No,Yes,Yes,0,0,0,1,0,1,0,0
2252,1813-JLKWR,64,1,One year,0,Bank transfer (automatic),19.8,1336.65,0,Female,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,0,0,0,0,1
2253,0336-PIKEI,72,1,Two year,0,Bank transfer (automatic),74.4,5360.75,0,Male,1,1,0,No,DSL,Yes,Yes,Yes,Yes,Yes,No,0,1,0,0,0,1,0,0
2254,7322-OCWHC,72,1,Two year,1,Bank transfer (automatic),93.05,6735.05,0,Male,1,1,0,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,0,1,0,0,0,1,1,0
2255,9537-VHDTA,1,1,Month-to-month,0,Mailed check,51.2,51.2,0,Female,0,0,1,No,DSL,Yes,No,No,No,No,No,0,0,0,0,1,0,0,0
2256,4957-TIALW,15,1,One year,0,Credit card (automatic),65.6,1010,0,Female,0,0,1,No,DSL,Yes,Yes,Yes,Yes,No,No,1,0,1,0,0,0,0,0
2257,2054-PJOCK,60,1,One year,0,Credit card (automatic),80.55,4847.05,0,Female,0,0,0,Yes,DSL,No,No,Yes,Yes,Yes,Yes,1,0,1,0,0,0,0,0
2258,9150-HEPMB,56,1,One year,0,Mailed check,52.7,3019.7,0,Male,0,0,0,No,DSL,Yes,No,Yes,No,No,No,1,0,0,0,1,1,0,0
2259,9030-QGZNL,8,1,Two year,0,Mailed check,20.85,161.65,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,1,0,0,1
2260,6204-IEUXJ,3,1,Month-to-month,0,Credit card (automatic),80.1,217.55,1,Female,0,0,0,No,Fiber optic,No,No,Yes,Yes,No,No,0,0,1,0,0,0,1,0
2261,3126-WQMGH,49,1,Month-to-month,1,Credit card (automatic),52.15,2583.75,0,Female,0,1,0,Yes,DSL,No,No,No,No,No,No,0,0,1,0,0,0,0,0
2262,4529-CKBCL,2,1,Month-to-month,1,Electronic check,80.2,146.05,1,Female,0,0,0,No,Fiber optic,No,No,No,No,Yes,No,0,0,0,1,0,0,1,0
2263,2506-CLAKW,6,1,Month-to-month,1,Bank transfer (automatic),98.15,567.45,1,Female,0,0,0,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,0,0,0,0,0,0,1,0
2264,7176-WRTNX,70,1,Two year,1,Bank transfer (automatic),114.95,7711.25,0,Male,0,0,0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0,1,0,0,0,1,1,0
2265,1583-IHQZE,12,1,Month-to-month,1,Mailed check,112.95,1384.75,1,Male,0,0,0,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,0,0,0,1,1,1,0
2266,5732-IKGQH,52,1,One year,1,Bank transfer (automatic),104.45,5481.25,0,Male,1,1,0,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,0,0,0,0,1,1,0
2267,9239-GZHZE,72,1,Two year,1,Credit card (automatic),113.65,8124.2,0,Female,0,1,0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,0,0,0,1,0
2268,7205-BAIAD,40,1,Two year,1,Bank transfer (automatic),20.6,827.3,0,Female,0,0,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,0,0,0,0,0,1
2269,0151-ONTOV,1,1,Month-to-month,0,Mailed check,70.9,70.9,1,Female,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,0,1,0,1,0
2270,4140-MUHUG,3,1,Month-to-month,1,Electronic check,86.85,220.95,1,Female,1,0,0,No,Fiber optic,No,No,Yes,No,Yes,No,0,0,0,1,0,0,1,0
2271,0093-EXYQL,40,1,Month-to-month,1,Electronic check,91.55,3673.6,0,Female,1,0,0,No,Fiber optic,No,No,No,No,Yes,Yes,0,0,0,1,0,0,1,0
2272,8064-RAVOH,1,1,Month-to-month,1,Electronic check,49.85,49.85,0,Male,0,0,1,No,DSL,No,No,Yes,No,No,No,0,0,0,1,0,1,0,0
2273,0219-QAERP,30,1,One year,0,Credit card (automatic),19.8,576.65,0,Male,0,1,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,1,0,0,1,0,1
2274,0320-JDNQG,23,1,Month-to-month,1,Electronic check,99.85,2331.3,1,Male,0,1,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,0,0,0,1,0,1,1,0
2275,7180-PISOG,1,1,Month-to-month,1,Electronic check,74.5,74.5,1,Male,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,1,1,0
2276,9168-INPSZ,44,1,Month-to-month,0,Electronic check,104.15,4495.65,0,Female,1,1,0,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,0,0,1,0,0,1,0
2277,3571-RFHAR,65,1,Month-to-month,1,Electronic check,109.15,6941.2,1,Male,0,0,0,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,0,0,1,0,1,1,0
2278,0015-UOCOJ,7,1,Month-to-month,1,Electronic check,48.2,340.35,0,Female,1,0,0,No,DSL,Yes,No,No,No,No,No,0,0,0,1,0,0,0,0
2279,5334-AFQJB,72,1,Two year,1,Credit card (automatic),25.1,1789.9,0,Male,1,0,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,1,1,0,0,1,0,1
2280,2754-SDJRD,8,1,Month-to-month,1,Credit card (automatic),100.15,908.55,0,Female,1,0,0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,0,0,1,0,0,0,1,0
2281,9578-VRMNM,16,1,Month-to-month,1,Credit card (automatic),65.2,1043.35,1,Female,0,0,0,Yes,DSL,No,No,Yes,No,No,Yes,0,0,1,0,0,0,0,0
2282,1587-FKLZB,66,1,Month-to-month,1,Credit card (automatic),99.5,6822.15,1,Male,1,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,0,1,0,0,1,1,0
2283,6140-QNRQQ,1,1,Month-to-month,1,Mailed check,71.55,71.55,1,Male,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,0,1,1,1,0
2284,8963-JLGJT,3,1,Month-to-month,0,Mailed check,55.9,157.55,0,Male,0,0,1,No,DSL,Yes,No,Yes,No,No,No,0,0,0,0,1,1,0,0
2285,4307-KTUMW,53,1,Month-to-month,0,Electronic check,93.9,5029.2,1,Male,0,1,0,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,0,0,0,1,0,1,1,0
2286,1465-LNTLJ,8,1,Month-to-month,1,Credit card (automatic),64.4,581.7,0,Male,1,1,0,No,DSL,No,No,Yes,Yes,No,Yes,0,0,1,0,0,1,0,0
2287,5440-FLBQG,69,1,Two year,1,Bank transfer (automatic),108.4,7318.2,1,Male,1,1,0,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,1,0,0,0,1,1,0
2288,2135-DQWAQ,5,1,Month-to-month,1,Mailed check,85.3,420.45,0,Female,0,0,0,No,Fiber optic,No,Yes,No,No,Yes,No,0,0,0,0,1,0,1,0
2289,4056-QHXHZ,72,1,Two year,0,Mailed check,107.45,7576.7,0,Female,0,1,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0,1,0,0,1,0,1,0
2290,7470-MCQTK,13,0,Month-to-month,1,Bank transfer (automatic),48.75,633.4,1,Female,0,1,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,0,0,0,0,0,0,0,0
2291,7488-MXJIV,4,1,Month-to-month,1,Electronic check,85.65,321.65,1,Female,0,0,0,Yes,Fiber optic,No,No,No,No,Yes,No,0,0,0,1,0,0,1,0
2292,7401-JIXNM,54,1,Two year,0,Credit card (automatic),91.3,4965,0,Female,0,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,0,0,0,0,0
2293,9339-FIIJL,72,1,Two year,0,Bank transfer (automatic),85.95,6151.9,0,Male,0,1,0,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,0,1,0,0,0,1,0,0
2294,2027-FECZV,12,1,Month-to-month,1,Electronic check,106.7,1253.9,1,Male,0,0,0,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,0,0,1,0,1,1,0
2295,2672-DZUOY,1,0,Month-to-month,1,Electronic check,25.15,25.15,1,Male,0,0,0,No phone service,DSL,No,No,No,No,No,No,0,0,0,1,0,1,0,0
2296,4706-DGAHW,1,1,Month-to-month,0,Electronic check,45.2,45.2,0,Male,1,0,0,No,DSL,No,No,No,No,No,No,0,0,0,1,0,1,0,0
2297,3870-MQAMG,54,1,One year,0,Electronic check,110.35,5893.15,1,Female,0,1,0,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,0,0,1,0,0,1,0
2298,6670-MFRPK,69,1,Two year,1,Credit card (automatic),79.2,5420.65,0,Male,0,1,1,Yes,Fiber optic,No,No,Yes,No,No,No,0,1,1,0,0,1,1,0
2299,6177-PEVRA,48,1,Two year,0,Credit card (automatic),55.5,2627.35,0,Female,0,0,0,No,DSL,Yes,Yes,No,No,No,No,0,1,1,0,0,0,0,0
2300,4800-CZMPC,48,1,One year,1,Credit card (automatic),103.25,5037.55,1,Female,0,1,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,0,1,0,0,0,1,0
2301,4813-HQMGZ,8,1,Month-to-month,1,Electronic check,90.25,743.75,0,Female,0,1,0,Yes,Fiber optic,No,No,No,Yes,No,Yes,0,0,0,1,0,0,1,0
2302,7579-KKLOE,71,1,Two year,1,Mailed check,91.25,6589.6,0,Male,0,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,1,0,0,1,1,0,0
2303,7377-DMMRI,2,1,Month-to-month,1,Electronic check,47.8,92.45,1,Male,0,0,0,No,DSL,Yes,No,No,No,No,No,0,0,0,1,0,1,0,0
2304,8402-EIVQS,67,1,One year,1,Credit card (automatic),100.9,6733.15,0,Male,0,1,0,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,0,1,0,0,1,1,0
2305,4947-DSMXK,34,1,Month-to-month,1,Bank transfer (automatic),97.7,3410,0,Male,0,1,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,0,0,0,0,1,1,0
2306,7245-NIIWQ,3,1,Month-to-month,1,Electronic check,69.85,199.85,0,Female,0,0,0,No,Fiber optic,No,No,No,No,No,No,0,0,0,1,0,0,1,0
2307,0002-ORFBO,9,1,One year,1,Mailed check,65.6,593.3,0,Female,0,1,1,No,DSL,No,Yes,No,Yes,Yes,No,1,0,0,0,1,0,0,0
2308,3324-OIRTO,71,1,One year,1,Bank transfer (automatic),104.65,7288.4,0,Male,0,1,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,0,0,0,0,1,1,0
